,t0__0,period__0,ror__0,b__0,dur__0,rho_circ__0,mean,u__0,u__1
0,1843.7449963540664,2.680077583999719,0.021074855875050716,0.789308565695687,0.08004319406845554,0.757451104951628,3.172736663805685e-05,0.339481133698185,-0.13231240919637272
1,1843.7448503853032,2.6800548279919973,0.020267303370008292,0.16169008119488398,0.07985170853903469,3.100826958926174,2.1804394156192446e-05,0.1623712093926009,0.7403648214749201
2,1843.745141972755,2.6800642052776507,0.020213347548169478,0.6975910336474357,0.07849745775314305,1.2636893321386011,3.532525497747041e-05,0.6423698436923191,-0.1410019068175342
3,1843.7450936270316,2.680085391530084,0.020736675458315666,0.2826101597761079,0.08025353489286484,2.8076326443011914,2.7716158547733543e-05,0.18703787377602302,0.47333602413378845
4,1843.7474143835834,2.6799970009414604,0.022513729899856127,0.8294081433267511,0.07655479121606434,0.6549233041286643,2.4246641480632547e-05,0.5307220414943818,-0.2220524097050508
5,1843.7411220222168,2.6801431213758486,0.01999732261017295,0.4823617765729211,0.08587226325368028,1.7524709001430143,3.717618977182923e-05,0.18504103355697465,0.7863711968284445
6,1843.7487354749069,2.680004858314276,0.022465065144583924,0.8441469590025923,0.07676245734051243,0.5761236263539755,2.8018705229679855e-05,0.4614060699833042,-0.1660525541943481
7,1843.7459138430027,2.680046172483622,0.022007770434489916,0.6963301718688383,0.08035306791192955,1.185004478551712,4.83883866825499e-05,1.1818008873342483,-0.4474679169098419
8,1843.7463136822917,2.6800443248316563,0.022114422902486237,0.6949444999951987,0.08052508303988605,1.1840136827553729,4.049155489426643e-05,0.8788053087566667,-0.29127800355845757
9,1843.7444205664033,2.6800863217159567,0.02075281402650257,0.7889282444657575,0.07750208593024309,0.8350315537927875,1.5916949615600196e-05,0.1598903508147322,0.08547472640243556
10,1843.7462637806202,2.6800370451640445,0.021705142465152434,0.7201979379228132,0.08019972206616897,1.078279675558353,8.992385308607231e-06,0.6077490927429462,0.12639599417383068
11,1843.7448918734162,2.6800799143913583,0.021097034798054807,0.7445923011733004,0.07791461240102503,1.0485541139805927,3.06707567152121e-05,0.4137839569758792,0.021398543946526523
12,1843.746323033253,2.6800446905441038,0.019088012598128992,0.10443924624937798,0.08302790713013719,2.823831613619762,1.3343523561222704e-05,0.5816386539766114,-0.04543140234562183
13,1843.743930333861,2.680077709683649,0.019648548308827823,0.0919658625868446,0.07660084175055183,3.6065987421905437,1.3812754983343684e-05,0.2873806005702708,0.2973738195897322
14,1843.7457929410743,2.6800753043728247,0.01974127953856049,0.04833134617853178,0.08171416820830561,3.000036723688984,2.0248321106833834e-05,0.30305660218735586,0.038055592113041124
15,1843.7444206948544,2.680078260674091,0.020249079159452888,0.0838049415241967,0.07760333792590977,3.476470752643346,3.642058464939474e-05,0.27208240921269755,0.37381591069402287
16,1843.7452603947063,2.68002919975452,0.02032344815019514,0.5992343276014441,0.08014867470411584,1.6487861856020878,4.701982625782199e-05,0.42736915609978415,0.13731843788518058
17,1843.744286199811,2.6800350557289256,0.019427820470129763,0.14148759689245205,0.08501714786349426,2.594925850001169,2.549719120561066e-05,0.8294441933715545,0.04326338231873148
18,1843.747344943999,2.6800206242375952,0.018845132871133083,0.38460682123910445,0.08250643293226934,2.3060423222415842,1.8853025537843535e-05,1.0955308934627452,-0.32690920699936826
19,1843.7441186177389,2.680079569018624,0.023257637915473615,0.9375413996304514,0.07741783463280351,0.1624845324995029,3.094591736109635e-05,0.09144676099432152,0.33931341129791925
20,1843.7442194734235,2.6800610977097166,0.020281130087312013,0.38865275109106867,0.07803613208718731,2.708645672742045,3.068167252854743e-05,0.39130173839032995,0.11702894065945282
21,1843.7445716040816,2.680067076659242,0.021100610940861256,0.6795343471713051,0.07865657315253582,1.3469505040266156,2.2095500118803244e-05,0.34029726116958325,0.02570912811198261
22,1843.7446528984835,2.6800628633014685,0.020611117571904723,0.710204345530363,0.08042690648590722,1.11639670975054,2.200372113405366e-05,0.46286714254677885,0.2008790537025721
23,1843.7450503373911,2.6800668441959306,0.02078322702225743,0.6718006999415181,0.07960676465409906,1.337194480277906,1.9741513753520435e-05,0.4772125240122019,0.11647516634716851
24,1843.7421163951717,2.680106284628658,0.01971997096179082,0.22909028393556083,0.08525818010205871,2.447607225542365,4.9752357587471604e-05,0.40164813638038227,0.3798995651268397
25,1843.7452766881902,2.680067212719675,0.020755574597400767,0.7411312947106773,0.0806274058972019,0.9636624710895312,2.205096202135136e-05,0.32700384774146507,0.4093792274113901
26,1843.7462191825814,2.6800322370412712,0.01968224649136769,0.4433832782876394,0.08027671633838372,2.2934840131585132,1.2258566126552303e-05,0.7163851774297485,-0.24788369649819783
27,1843.7450080671797,2.6801021034483092,0.02020560766448926,0.46118076482664844,0.07952679140163722,2.288919348486743,1.5279324437013703e-05,0.49492939552777465,0.016343478877969216
28,1843.7445288268896,2.6801029829005323,0.019924557569990436,0.6812376214014991,0.0793609539466116,1.303445290313298,2.5194421955984682e-05,0.06288864434348658,0.5826220088734744
29,1843.745112095437,2.6800877328251786,0.020783471309210676,0.6861077916548797,0.08278515952729823,1.1288618242590618,2.7447116151792875e-05,0.1827808686816079,0.7282028932481517
30,1843.7451256143227,2.6800878326648756,0.022471013898860515,0.834182018001857,0.08622674938850157,0.4450845340928493,1.6803801477536592e-05,0.2337478948255765,0.7573961735273732
31,1843.7448265868334,2.680088757440618,0.022180096336698315,0.7565936812965293,0.08643785829239474,0.7261442567846227,1.3298422984622595e-05,0.28463094370118847,0.7024347947809416
32,1843.7455280826457,2.680034362128575,0.01992658211864971,0.6260046080749615,0.07472262336079331,1.8794271374961395,3.5162897213796e-05,0.11426289757463715,-0.03910243465808744
33,1843.749030277543,2.6800247477031087,0.021283539609285897,0.7610490459348773,0.08342494232851377,0.7876425015264641,2.6991010730203028e-05,0.20178854062066498,0.6473798323351421
34,1843.7433799662413,2.680090721542795,0.022958579063742695,0.839151952153792,0.07747015958290746,0.5849316750277459,1.4167764009665103e-05,0.6702560286245115,-0.2529979181777639
35,1843.7461243437633,2.6800414160032178,0.023328713787102506,0.8056843716989557,0.07904254652155397,0.7075745979562944,2.8762947139153612e-05,1.0200240984013085,-0.469226983450284
36,1843.7465372960855,2.6800312364641528,0.02174315158670309,0.7917140623909339,0.07654598769806457,0.8513923273769164,2.8409711806239187e-05,0.17883985326514912,0.28510231436627603
37,1843.7450465568172,2.680046036766235,0.02018987428743772,0.7555127245485835,0.0771524659635917,1.0215906889925477,2.5543925223905848e-05,0.30338174076164276,-0.14531696808635658
38,1843.746085166068,2.680028101190989,0.01945905086117853,0.12103231949961721,0.08095064665629491,3.0289777254603143,1.2184469490842476e-05,0.8056759637056735,-0.34521263569551375
39,1843.747231934151,2.68002559702206,0.01992442492645273,0.24261154219494946,0.07755159361573663,3.216376684292178,1.0997187827311037e-05,0.08297173816387954,0.36480828978684376
40,1843.7461956166017,2.6800571926478494,0.019462638512338756,0.07215935847319692,0.07724389596910566,3.5346597979578624,-1.4681415659627765e-06,0.46952299485037335,0.03249510023627607
41,1843.7482312950076,2.6800039709939356,0.019421154725898886,0.04468013612699412,0.0775536753043542,3.5093018249268297,1.6171702044877217e-05,0.3206885043553401,0.3462950453936118
42,1843.7458736809701,2.6800261628501056,0.020055807055516517,0.31429487758726604,0.07931750298770941,2.819411797642835,2.6351759904587533e-05,0.1570027167231179,0.490433325464537
43,1843.7467777797494,2.6800432504570613,0.019715022246029914,0.39922729114742445,0.07855212199020137,2.617213474173333,1.4756139494601131e-05,0.468842116308158,-0.1648679404388402
44,1843.746885847343,2.6800409116702766,0.020223698945480317,0.26685330744620905,0.07962005928257192,2.9151694973053712,1.3031648903093664e-05,0.4298869413497137,-0.014825084604679807
45,1843.7459240306637,2.6800316133392137,0.021773548248355444,0.8067830035606115,0.07886650624131239,0.7069749217856469,3.560245856679118e-05,0.41559732088758766,0.18179367173807634
46,1843.7446465474359,2.68003989595372,0.0196241748891664,0.5088104344117181,0.08075621659341226,1.998959017001693,2.9502347531604866e-05,0.5604026818782816,-0.05272672416787332
47,1843.7460220451567,2.6800621061643306,0.020112704923789703,0.3871953443872175,0.08234818287513783,2.311271295809162,2.1542359371322575e-05,0.30018369848083004,0.6652748432095509
48,1843.7446985019026,2.6800433798092977,0.01948071012060038,0.550427689996607,0.0782067116450995,2.0084864851396778,2.4533859156234675e-05,0.5798595732743382,0.1551511100329522
49,1843.7444990662748,2.6800402187508823,0.019190082691318205,0.5343638966625718,0.07782728352993776,2.113789546383588,3.129266787556825e-05,0.6160404064811862,0.06674893319196447
50,1843.7441461471026,2.6800376336706346,0.018658567084579677,0.3507042851362616,0.08037497661420705,2.6025979526925123,2.028963342465953e-05,0.6658195417835628,0.10301661808306582
51,1843.7460892541474,2.6800437281174903,0.022043562243456293,0.7711667917444186,0.07627895506460085,0.9711760172623677,1.7018084777480326e-05,0.378393301655373,-0.14456998911152733
52,1843.7446104377677,2.6800825270032345,0.019611364398654817,0.08387608901964683,0.08273024828423445,2.87098100639889,2.992826148702457e-05,0.08787370857866621,0.8055306569268009
53,1843.7452785901767,2.680076247837856,0.020325990712871958,0.603947205709398,0.07837290967563018,1.7395061921208297,1.1563178937234151e-05,0.0032065954825991564,0.4481005043166581
54,1843.7448914269016,2.6800539820430136,0.02153731165167514,0.8110864116751897,0.07923594237811027,0.67706347104375,3.222335309627268e-05,0.007353743339528271,0.5972613030713891
55,1843.7463139313572,2.6800523389813886,0.02217575895774749,0.8997672826358191,0.0788080046490867,0.2940301865795539,3.3826106311215925e-05,0.028340183433461622,0.32393958132781286
56,1843.7460133784546,2.6800311149536538,0.022238552286027027,0.7658213032334764,0.07792199992988165,0.9391684859152231,2.48698994971946e-05,0.8555208421962572,-0.25476450505022974
57,1843.7447346313998,2.6800733734138142,0.02375096874940791,0.8835115686689333,0.08024772893502922,0.34211214796101924,2.4444553718905835e-05,0.2527924473820243,0.37343574057467993
58,1843.7441851353492,2.6800351543715855,0.02174555041386514,0.863486080969353,0.08552140411217864,0.3520395397497356,3.760975086657985e-05,0.03144883271718257,0.7361627855231677
59,1843.7441666846516,2.6800417463144104,0.02177150685128855,0.8291880037839626,0.0855439178874588,0.4737201616696048,3.6773136037600206e-05,0.04396556391015441,0.7210033013328074
60,1843.7447148938613,2.680106394413926,0.02515856348998374,0.8713060276705596,0.08323761504364939,0.35188941178657507,4.089272526294639e-05,1.0204980555447072,-0.25526071813984486
61,1843.7445862367508,2.6800992274182325,0.02544089256314859,0.8759757041093649,0.08353570037530615,0.3313781128671732,3.9291405024733106e-05,1.0126798136242314,-0.2378665414923516
62,1843.7483878717492,2.679975343463358,0.022586794854327123,0.799215966268077,0.08141385605109296,0.67685804489589,1.4150300125580602e-05,0.9416271850519088,-0.1333166902678967
63,1843.7436944186156,2.6800980148193454,0.02157246008971481,0.7889284995404539,0.07717804859739506,0.8454253644420368,4.8318052590048785e-05,0.3165879357410404,0.02771231897207946
64,1843.7440608359584,2.680102583643281,0.02172844576174867,0.782012823642492,0.07673270096326495,0.8965833250864239,5.031786305057118e-05,0.3774546156419953,-0.06706111252789325
65,1843.745334574347,2.6800792407536456,0.0239422737192941,0.9221428840702905,0.07655733244027549,0.22647624538687564,3.5415881239230696e-05,0.5532758131091617,-0.10805377436205367
66,1843.7443333268966,2.6800662841020215,0.020205936271693006,0.5833413053715403,0.07868649318070708,1.8178502766090867,2.0497233874921003e-05,0.9214872410488824,-0.4317099856738415
67,1843.7457165756516,2.680039284497335,0.0219147775062764,0.7308377158950753,0.07839216457629432,1.0995384125717482,2.4656313413782326e-05,0.6964228060972457,-0.34167970164015504
68,1843.7453643709969,2.680060398447193,0.02216119021267305,0.702321956537199,0.0793121605251674,1.2023088770605461,2.8534276247556803e-05,0.955266298900297,-0.4732514825978708
69,1843.7467582567956,2.680015450646478,0.022580060560175128,0.8130283866854696,0.07714381003557007,0.7226820213864505,2.2342393813857295e-05,0.5203894837657744,-0.08954678740471282
70,1843.7437043806187,2.6800942073498626,0.021575700527204686,0.8169725333687783,0.0794001766139719,0.6455781641979395,2.9396874014179564e-05,0.15325901814056503,0.1802155851907278
71,1843.745513730158,2.6800653486251638,0.020241298352152444,0.28169491996006135,0.07767557173515757,3.098029172288689,2.211575643348398e-05,0.39975351516733976,-0.06528918326739533
72,1843.7457761568285,2.6800401606567985,0.02067812621322628,0.5024736156632958,0.07882246762783454,2.176400174050385,3.6264867367245014e-05,0.2611820244188311,0.3368926013407543
73,1843.7464395651282,2.680023519365616,0.018797995246675137,0.03854629364538825,0.08159944873262903,3.016427033154861,3.568052281832547e-05,0.23068605404845738,0.5418285914601665
74,1843.746848061011,2.6800170684491587,0.019254205455302598,0.04329944488656343,0.08185921068693984,2.9861527450533263,3.4862207953409984e-05,0.19488700704663559,0.6089181446037861
75,1843.7453047775589,2.680025399801729,0.019803798292119614,0.12462619173920424,0.08323556421984342,2.783354208014793,2.7469542426954225e-05,0.6165196736019584,0.21256017478037267
76,1843.7450226236883,2.6800733436083797,0.019914232466802503,0.24065816068693424,0.07696454419146147,3.295262282359675,1.8181085166002466e-05,0.27074587254207505,0.10441950637521562
77,1843.7464255242435,2.6800253697172605,0.02026885717445874,0.38063056859275096,0.08074374020537453,2.472706016011851,2.980027922240148e-05,0.5686683707714574,0.10970886530980656
78,1843.7447044203686,2.680087041066182,0.020393368139906512,0.685141985381777,0.08045550894623817,1.2331610138288405,9.560391330979367e-06,0.940685168088201,-0.2818048034174191
79,1843.7443107874192,2.680083070334385,0.020875914644056456,0.6633694234043509,0.07995258566583126,1.3602811626794054,1.3504726686134462e-05,0.8561951971051797,-0.12095299224937087
80,1843.7451966708736,2.680072105263683,0.020324913635702897,0.6258604895869226,0.0774207369476822,1.691856145721626,1.3845867030716691e-05,0.4662297222649838,0.030237556418327777
81,1843.7451849266668,2.680044677626508,0.019940799276173152,0.29301755074456803,0.081863246828036,2.6202619978467854,3.106467162044341e-05,0.17977408740594514,0.3476976671525591
82,1843.7451129289534,2.6800859633219476,0.02171040451443442,0.6741795679141508,0.07654665131705006,1.4894354031396582,3.716851004289521e-05,0.4505982761654324,-0.040454752465917634
83,1843.7461785368494,2.6800812751230376,0.020273203478789244,0.430294652942359,0.07591762833497719,2.767007357640836,3.165641626011903e-05,0.45341756350084045,0.12444893194337929
84,1843.7441295235355,2.6801171628480907,0.022637171664428926,0.9376991872994184,0.07677661248688178,0.16577767585153028,2.4775680728135335e-05,0.4039422027234853,-0.05790145551214403
85,1843.7458597073214,2.680029076729581,0.01900785718692398,0.19682600339656078,0.07979429614606177,3.0479135177556,7.346255608914501e-06,0.4148482587698284,0.18587601954698288
86,1843.745152651782,2.6800616397665897,0.0212396468718294,0.550880938365585,0.07739808451899755,2.0695025763969332,4.380486182193297e-05,0.4381880749326071,-0.06386603883073975
87,1843.7445144124158,2.6800583310294877,0.021738894551629653,0.5589931834085763,0.07772937786190325,2.004292493329595,4.095440547259848e-05,0.3800418078456795,-0.11698575023960919
88,1843.7463845094867,2.6800318773591587,0.019306392294853047,0.3081472797577729,0.07826498736645003,2.9527915412727284,7.58260699620649e-06,0.10030822772073707,0.536209790514448
89,1843.7446846995726,2.6800665255535208,0.02141824128532276,0.7188153533986522,0.08074450748889153,1.0633177115136303,4.3368155342237936e-05,0.6225380710201613,-0.20892116423112025
90,1843.7454184360013,2.6800617891490863,0.020710583123705738,0.7792224333888788,0.08286557223125579,0.7263417572334926,9.564127695143278e-06,0.07476608537036789,0.9037515767400275
91,1843.7458644484095,2.68004220249774,0.02184274202814705,0.5549076705331674,0.08018170316847593,1.8450284575571225,4.176683103157074e-05,0.45817362749902774,-0.21240334442232126
92,1843.7460690816592,2.680038256657176,0.020147923209764503,0.787813572330011,0.07448317795902856,0.945419308804381,1.774627251803745e-06,0.06826664873732084,0.6540881195909298
